"course","CourseName","CourseCredits","CourseSubject","CourseCatalog","Description","Career"
"http://focu.io/data#course_ENGL_667","Studies in Post-Colonial Literature","3.0","ENGL","667","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_AERO_471","Aircraft Hydro‑Mechanical and Fuel Systems","3.5","AERO","471","Prerequisite: AERO 201 or permission of the Department. This course focuses on design principles and sizing of the following aircraft systems: hydraulic system, primary and secondary flight control actuation systems, landing gear systems, and fuel system. Traditional and new technology implementations in aircraft, helicopters and other aerospace vehicles are considered. Associated standards and regulations are described. Principles of architecture development and integration, as well as engineering tools for system sizing and simulation, are covered. Lectures: three hours per week. Laboratory: 12 hours total","UGRD"
"http://focu.io/data#course_PRIN_441","Advanced Processes in Digital Print Media III","3.0","PRIN","441","Prerequisite: The following course must be completed previously: PRIN 341; and
nine credits in Print Media. If prerequisites are not satisfied, permission
of the program coordinator is required.

This advanced digital studio course focuses on individual creative and
theoretical development through experimentation and innovation. In
this course, students develop an independent interdisciplinary research
project that investigates the integration of digital and traditional
reproduction technologies. Group and individual critiques and
discussions emphasize problem solving and critical analysis in the
creation of personal imagery. Students develop a portfolio that
demonstrates their engagement in contemporary print theory and
practice.","UGRD"
"http://focu.io/data#course_ECON_694","READING COURSE IN ECONOMICS","3.0","ECON","694","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_COMP_6351","SCIENTIFIC COMPUTATION","4.0","COMP","6351","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_FBRS_480","ADVANCED FIBRES","6.0","FBRS","480","An advanced-level course in which students create a personal body or work, refine technical expertise, and develop a visual and critical language related to fibres and textiles.
Prerequisite: Six credits in Fibres and Material Practices at the 300 level, or written permission of the Fibres and Material Practices coordinator.","UGRD"
"http://focu.io/data#course_MATH_369","Abstract Algebra I","3.0","MATH","369","This course is the first of four connected courses in abstract algebra (followed by MATH 470, MATH 471 , and MATH 472 . In this course, students learn about the fundamental notion of groups and several of their properties such as subgroups, quotients, homomorphisms and group actions. Students also learn about Lagrange's theorem, Cayley's theorem, Sylow’s theorem, and their applications. Further special topics may be explored.","UGRD"
"http://focu.io/data#course_FMPR_341","Writing for Film I","3.0","FMPR","341","Prerequisite: Enrolment in the Major in Film Production; FMPR 231, 239; one of FMST 201, 202 or 203; FMST 220. An introduction to writing for film. Students explore the written word as a means to convey and clarify visual ideas and cinematic stories. Synopses, treatments and scenarios for various genres are explored. Students are required to submit their own writing for discussion and analysis.","UGRD"
"http://focu.io/data#course_CART_312","Digital Media Studio II","3.0","CART","312","This studio-based course furthers work done in CART 212, focusing on the production and authoring of dynamic audio/visual media using advanced techniques such as compositing and motion graphics. Students develop proficiency in generating original audio and visual material as well as exposure to current digital audio-visual-authoring software including postproduction environments such as After Effects and Motion. Concurrent with gaining knowledge of existing tools for production, students create a term-long project which will be a high quality, studio work appropriate for portfolio inclusion.
Prerequisite: CART 212; 24 credits completed in a Computation Arts program; or written permission of the Department.
NOTE: Students who have received credit for CART 352 may not take this course for credit.



","UGRD"
"http://focu.io/data#course_RELI_383","Women and Religion: Islam","3.0","RELI","383","The course explores various issues related to women and gender in Islam, including role models, ritual, gendered space, the rulings of Islamic law, and sexuality. The issues are examined principally through the lens of modern Islam and lives of modern Muslims, including those in Canada and the West.","UGRD"
"http://focu.io/data#course_SOCI_366","The History and Sociology of Genocide to 1945","3.0","SOCI","366","Through the comparative and historical examination of a number of cases, this course investigates the meaning of genocide and the processes that have led to genocide up to 1945.
Prerequisite: 300-level courses are open to students who have successfully completed SOCI 203 or equivalent, plus at least three credits of 200-level Sociology courses. Students in related disciplines who wish to take cognate courses in Sociology may apply to the Sociology undergraduate advisor for waiver of prerequisites on the basis of equivalent background. And Entry requirements for Sociology/Anthropology crosslisted courses depend on the discipline through which the course is entered. Once students have taken a crosslisted course under one disciplinary designation they may not take the course under the corresponding designation in the other discipline for credit.
NOTE: Students who have received credit for HIST 359 may not take this course for credit.



","UGRD"
"http://focu.io/data#course_GPCB_683","Boost your Career Readiness in this time of change for graduate students","1.0","GPCB","683","Learn the top skills (soft/hard) you need in addition to your graduate degree to succeed professionally. Learn what employers need from you as competencies. Use this time of uncertainty to develop key skills and empower your chances of employment and career success.
 
~~~
~~~
This workshop is led by Barbara Tremblay, Career Counselor at CAPS, Concordia.","PDEV"
"http://focu.io/data#course_GEOG_203","Canadian Environmental Issues","3.0","GEOG","203","This course examines the diversity and complexity of Canadian environmental issues from an interdisciplinary perspective. Natural science considerations are explored as well as the relationship of scientific understanding to policy and wider social action. Issues addressed include fisheries, animal rights, biodiversity conservation, protected areas, energy, and climate change.

NOTE: Students registered in a Human Environment, Environmental Geography, or Environmental Science program may not take this course for credit.



","UGRD"
